id,status_group
10455,non functional
27098,functional
2371,non functional
41127,non functional
28373,functional
45393,functional
67071,functional
49869,functional
22351,functional
34038,non functional
44723,non functional
60154,non functional
1942,non functional
10257,non functional
12205,functional
55314,functional
23061,functional
55893,functional
48904,functional
4546,functional needs repair
39558,functional
49653,non functional
39155,functional
13072,non functional
12106,functional
4207,functional
24327,functional
49540,non functional
41080,non functional
6189,non functional
32663,non functional
64314,functional
39791,functional
57167,non functional
11825,non functional
42656,functional
54607,non functional
45579,functional
46932,non functional
22209,functional
32015,functional
40793,functional
39981,functional
49713,functional
55534,non functional
7783,functional
55098,functional
43479,non functional
53743,non functional
23114,functional
56530,functional
16656,non functional
54755,non functional
45264,non functional
28254,functional
14881,functional
72509,functional
30918,non functional
22375,functional
38421,functional needs repair
58294,functional
22382,non functional
22123,non functional
65169,functional
54001,non functional
15617,non functional
66813,functional
49733,non functional
8032,non functional
43522,functional
20920,functional
30176,functional
40600,non functional
52695,non functional
24915,functional needs repair
62297,non functional
37005,functional
22349,functional
47685,functional
61162,non functional
9722,non functional
42191,non functional
1591,non functional
1749,functional
5328,non functional
21706,non functional
72641,non functional
36576,functional
29593,non functional
29747,functional
24722,functional needs repair
2589,functional
12772,functional needs repair
45968,functional
7694,functional
70721,functional
54752,non functional
15631,functional
15196,non functional
27491,functional needs repair
58886,functional
11452,functional
68595,non functional
17010,functional
32389,functional
70251,non functional
61037,non functional
28646,functional
64279,functional
23914,functional needs repair
17854,functional
15790,functional
41259,non functional
57303,non functional
65477,functional needs repair
36115,non functional
5024,non functional
26401,functional
50503,non functional
37724,functional
62604,functional
60534,non functional
59230,non functional
70007,functional needs repair
44320,non functional
44300,functional
41079,non functional
36488,functional
46936,non functional
51117,functional
21611,functional
55628,functional
70627,functional
56387,functional needs repair
64164,non functional
211,non functional
37448,non functional
43859,functional
55991,functional
67415,functional needs repair
4815,functional
68895,functional
7529,functional
42134,non functional
25759,non functional
46155,functional
46770,functional
40396,functional
10161,functional needs repair
68598,functional needs repair
65668,non functional
20689,non functional
56474,functional
35602,functional
21596,functional
10972,functional
34504,non functional
26729,functional
33566,functional
60252,functional
44621,non functional
7735,non functional
71771,non functional
54855,functional
53293,functional
20396,functional
46415,non functional
26014,functional
13069,functional
12438,functional
29991,functional
55410,non functional
57016,functional
30747,functional
17037,non functional
66182,non functional
59989,functional
57515,functional
30252,functional
68035,functional
5458,functional needs repair
26151,functional
59485,non functional
43995,non functional
18700,non functional
60209,functional
33950,non functional
5031,functional
69205,non functional
71438,functional
29381,functional needs repair
53476,functional
59701,functional
25204,functional
59623,non functional
4256,functional needs repair
71737,functional
56498,functional needs repair
15268,functional
4932,non functional
68591,functional
30743,functional
32203,functional
66855,functional
56575,functional
66689,functional
26201,non functional
62446,functional
68896,non functional
4285,non functional
58304,functional
1090,functional
56425,non functional
5448,functional needs repair
58864,non functional
3294,functional
59793,non functional
22124,functional
29314,non functional
48488,non functional
45616,non functional
61676,functional
70593,functional
44518,non functional
71455,functional
15000,functional needs repair
61442,functional
15983,functional
37233,non functional
22220,non functional
31231,non functional
1795,functional
34190,non functional
7104,non functional
71818,functional
13527,non functional
20332,non functional
16943,functional
43641,functional
42880,non functional
47758,functional
62580,functional
45459,functional
46129,functional
27706,non functional
70080,non functional
28446,non functional
6610,functional
3554,non functional
4691,functional
19103,non functional
27372,functional
3735,non functional
57310,non functional
23690,functional
16483,functional
30119,functional
57721,non functional
50631,functional
71776,functional
40418,functional
8683,functional
24816,functional
31418,non functional
61889,functional
54922,functional
66417,functional needs repair
41927,functional
61208,functional
33786,functional needs repair
66677,functional needs repair
48550,functional
23063,non functional
27690,functional
48021,functional needs repair
44126,functional
13873,non functional
49418,non functional
30356,functional
48082,non functional
72114,functional
7421,functional
22275,non functional
24609,functional
27332,non functional
20951,non functional
33633,non functional
26713,functional
40360,functional needs repair
11383,functional
43349,non functional
28954,functional
36421,functional needs repair
2116,functional
54232,functional
37376,functional
24479,non functional
28364,non functional
26169,functional needs repair
6752,functional
50594,functional
50856,non functional
22568,functional
17831,functional
20238,non functional
59665,functional
36675,functional
59115,non functional
46658,non functional
47812,functional
60337,functional
5925,non functional
31724,non functional
18356,functional needs repair
1949,non functional
2167,functional needs repair
53020,non functional
24037,functional
35004,non functional
8176,functional needs repair
62817,functional
44223,functional
48211,functional
72329,non functional
65035,functional
9044,functional
3890,non functional
51633,functional
54844,functional
33149,non functional
40421,non functional
27362,functional
66893,non functional
31148,non functional
3362,functional
51273,non functional
2769,non functional
31711,functional
31865,non functional
30803,functional
8755,functional
48751,non functional
45069,functional
35483,functional
10863,functional
46944,functional
17175,non functional
63331,functional
33245,functional
47058,functional
31091,functional
21102,functional
15897,functional
60918,functional
15964,functional needs repair
63592,non functional
48162,functional
55336,functional
23352,non functional
6273,functional
21356,functional needs repair
5093,non functional
13518,non functional
63302,functional
67702,functional
42060,functional needs repair
34084,functional
39302,functional
43093,non functional
6677,functional
60475,non functional
58084,non functional
27102,functional
49393,functional
32029,non functional
2534,functional
29386,functional
72884,non functional
49553,functional
37640,non functional
52508,non functional
34229,functional
26645,functional
72591,functional
19022,functional needs repair
6843,functional
58105,functional
27222,non functional
12353,non functional
13469,functional
65600,functional
66340,functional
20533,functional
2638,non functional
41245,non functional
43236,functional
61688,non functional
19508,non functional
8407,functional needs repair
71177,functional
4740,non functional
47394,non functional
20283,functional
13542,functional
32220,functional needs repair
50079,functional needs repair
7409,functional
67526,functional
65825,non functional
65748,functional
12304,functional
16886,functional
62540,non functional
38544,functional
36281,functional
54460,functional
33503,functional
7085,non functional
31584,non functional
57994,functional
24268,non functional
32295,functional
56790,non functional
37155,functional
9050,non functional
10367,non functional
41842,non functional
43939,functional
52426,non functional
47664,functional
20760,non functional
10490,functional
22461,non functional
16069,functional
47408,functional
48598,functional
34799,functional
43548,functional
63173,functional
9774,functional
5586,non functional
51441,functional
29407,functional
14925,functional
7545,functional needs repair
59994,functional
41183,functional
21300,functional needs repair
11250,non functional
20863,non functional
59895,non functional
48954,functional
73416,functional
15152,non functional
23013,non functional
70529,functional
17961,functional
2498,functional
72551,functional
61577,non functional
911,functional
41945,functional
23227,functional needs repair
35464,functional
40170,functional
25137,functional
17958,functional
42310,non functional
24925,functional
16288,functional
22892,functional
53395,non functional
71225,functional
66085,functional needs repair
7992,functional needs repair
26488,functional
29089,non functional
57488,non functional
42568,non functional
62342,functional
6042,functional needs repair
55931,functional
50120,functional needs repair
14780,functional
65623,non functional
17926,non functional
21498,non functional
18899,non functional
25993,functional
72535,non functional
51289,functional
27104,functional
30354,functional
54408,non functional
25350,non functional
36398,non functional
67096,functional
47684,non functional
73219,functional needs repair
49739,functional
110,functional
40616,functional
3350,functional
68614,non functional
2016,functional
44757,functional
48832,non functional
5270,non functional
2801,functional needs repair
41269,functional
19326,functional
34202,non functional
42911,non functional
22262,functional
15408,functional
50064,functional
60181,functional
69782,non functional
57210,functional
62568,functional needs repair
73904,non functional
38504,non functional
16951,non functional
11940,functional
45124,functional
41573,non functional
68579,functional
3805,non functional
62667,functional
36172,functional
53569,functional
28618,non functional
19459,functional
3664,functional
19947,non functional
31071,functional
55861,functional
38218,functional
39255,functional
51942,non functional
50790,functional
17930,functional
698,functional
21774,non functional
11529,functional
38015,non functional
53402,non functional
55762,non functional
4298,functional
31356,non functional
20177,non functional
51598,functional
64420,functional
26881,functional needs repair
63444,functional
38567,functional
11257,functional
68124,functional
14944,non functional
50281,functional
48627,non functional
470,non functional
15407,functional
45543,non functional
56078,functional
31388,functional
7246,functional
33908,non functional
13710,non functional
16404,non functional
24105,functional
19610,functional
4411,functional
6982,functional
20296,functional
24643,non functional
38334,non functional
48315,functional
50851,functional
41147,non functional
1514,functional
29844,non functional
25169,functional
72723,non functional
10136,functional needs repair
59605,functional
56356,functional
53971,non functional
68077,non functional
27737,functional
37311,functional needs repair
44229,functional
69141,functional
41340,non functional
12100,functional
61502,non functional
21189,non functional
14063,non functional
55070,functional
49559,functional
33842,functional
4130,functional needs repair
7818,non functional
72361,functional
64742,non functional
61231,functional
53261,functional
58156,non functional
42102,non functional
31210,functional
69881,functional
71904,non functional
1215,functional
58848,non functional
6857,non functional
65644,functional
14807,functional
73199,functional needs repair
60173,non functional
53803,functional
38979,functional
23825,functional
40376,non functional
6132,non functional
8903,functional
5779,functional needs repair
60441,non functional
46075,non functional
30392,functional
41801,functional
47412,functional
29654,non functional
32394,non functional
56666,functional
69076,non functional
35188,non functional
34273,functional
13381,functional needs repair
36639,non functional
37876,functional
34566,functional
62432,functional
60288,non functional
16011,non functional
35758,functional
46456,functional
19936,non functional
54818,functional
61822,functional
37824,non functional
71017,functional
30698,functional
66683,functional needs repair
43384,non functional
22428,non functional
62652,functional
10643,non functional
51461,non functional
25245,functional
39179,functional
12703,non functional
69265,functional
30517,non functional
27715,functional
1504,functional
41032,non functional
39742,functional
57079,functional
41477,functional
37456,non functional
48056,functional
63113,functional
72360,functional
7551,non functional
19322,functional
499,non functional
33431,functional
6906,functional
68701,non functional
4871,non functional
39458,functional
57011,functional
64178,functional needs repair
15246,functional
50480,functional needs repair
68413,functional
8121,functional
31057,non functional
42490,functional
30664,non functional
14394,functional
4509,functional needs repair
26561,functional
9565,functional
66460,functional needs repair
29764,non functional
6138,non functional
54470,functional
10548,functional
1256,non functional
5867,functional
13930,non functional
46273,non functional
69947,non functional
31805,functional
522,functional needs repair
36310,functional
47096,functional
11048,functional
9469,functional needs repair
35945,non functional
61346,functional
31897,functional
52291,non functional
72256,non functional
1291,functional
55682,non functional
20974,functional
10315,non functional
20699,functional
12157,functional
25750,non functional
56563,functional
59935,functional needs repair
11608,non functional
37509,functional
70547,functional
66064,non functional
64905,functional
16523,non functional
30701,non functional
64533,non functional
57607,non functional
21781,functional
41554,non functional
56419,non functional
16991,non functional
68549,functional
58628,functional
69701,functional
31191,functional needs repair
69347,functional
59209,non functional
67918,functional
8061,non functional
9841,non functional
63310,functional
65350,functional
7606,non functional
44982,functional
18683,functional
22239,functional
13696,non functional
63396,functional needs repair
62899,functional
5394,functional
10986,functional
59594,functional
39182,functional
59577,functional
67854,functional
30071,non functional
71403,functional
17965,non functional
65452,functional
64723,functional
31752,functional
8795,functional needs repair
66556,functional
22598,non functional
18378,functional
11939,functional
34346,functional
66548,non functional
61197,non functional
8672,functional
29283,functional
47333,functional
3225,functional needs repair
51152,functional
61277,non functional
45438,functional
2166,non functional
35456,non functional
56027,non functional
19698,non functional
51033,non functional
58323,non functional
34236,functional needs repair
37071,non functional
58591,functional
47868,non functional
8112,functional
44275,functional
39331,functional
50046,functional
44980,non functional
38007,functional
23789,functional
68862,functional
22079,functional
54985,non functional
49959,functional
18380,functional needs repair
60583,functional
33497,non functional
43490,functional
8807,functional needs repair
5747,non functional
52709,non functional
43612,non functional
17914,non functional
13399,functional
67798,functional
22412,non functional
14586,non functional
35573,functional
57894,functional
46208,non functional
39006,non functional
38238,non functional
34634,non functional
57416,functional
55916,functional
12828,functional
57643,functional
44684,non functional
33002,functional needs repair
52177,non functional
14719,non functional
21400,non functional
4201,functional needs repair
19517,non functional
20607,functional needs repair
3932,functional
3481,non functional
21181,functional
14888,functional
37744,functional
59540,functional
35488,non functional
43842,non functional
13433,functional needs repair
63071,functional
72521,non functional
40848,functional
49705,non functional
51192,functional
5217,functional
49051,functional
57482,functional
47095,functional
59635,functional
15497,functional
24011,functional
5577,functional
39850,functional
64109,functional
64474,functional
12837,functional
46738,functional
30574,functional
34210,functional
35436,functional needs repair
26739,functional
7241,non functional
3353,functional
60625,functional
21867,non functional
28436,non functional
36486,non functional
13432,non functional
46602,non functional
34097,functional
16828,functional
36742,non functional
71633,functional
71052,functional
27476,functional
14966,non functional
8531,functional
16018,functional needs repair
70095,non functional
31557,non functional
43472,functional
50305,functional
25706,functional
22292,non functional
71416,functional needs repair
3190,non functional
52905,non functional
27084,non functional
18937,functional
52417,functional needs repair
10267,functional
68003,non functional
1329,functional
4936,functional
20002,functional
43332,functional
62311,non functional
16242,non functional
5406,functional
33750,functional
55547,functional needs repair
21572,functional
31085,functional needs repair
376,functional
72694,non functional
52794,functional
59717,functional
7462,functional
9964,functional needs repair
8653,non functional
69055,non functional
5487,functional
51823,functional
15109,functional
27511,functional
63525,non functional
72240,functional
53055,non functional
73431,functional
15334,functional
33029,functional
52596,non functional
43053,functional
56063,functional
49781,functional
44482,non functional
3205,functional needs repair
37319,functional
62095,functional
16735,non functional
13161,functional
30869,non functional
39626,non functional
56344,non functional
13700,non functional
9444,functional
23462,non functional
25609,non functional
34135,functional
56778,non functional
22653,non functional
41366,functional
54546,non functional
43502,non functional
43365,functional
69239,functional
50209,non functional
35435,non functional
60894,functional needs repair
64464,non functional
59877,functional
69755,functional
36517,non functional
38659,functional
4189,non functional
72364,functional
64657,non functional
46469,non functional
27963,functional
6947,non functional
34542,functional
53997,functional needs repair
62556,functional
5843,functional
21870,functional
43832,functional
40795,non functional
21440,non functional
11039,non functional
43528,functional
239,functional
26380,functional
38647,non functional
48412,non functional
68511,non functional
12238,functional
2093,non functional
27339,functional
58736,functional
14276,non functional
26025,functional
38020,functional
32110,non functional
23427,non functional
45970,functional
25224,non functional
53274,functional
47911,functional
36300,functional
15658,functional
23520,non functional
65249,functional
56702,functional
43405,functional
13672,non functional
33163,non functional
63981,functional
36722,non functional
67643,functional
10936,functional
4825,non functional
33878,functional
7487,functional
17229,functional
6380,non functional
67059,functional
908,functional
29056,non functional
28164,non functional
70997,non functional
50773,functional
71766,non functional
26527,non functional
53553,non functional
71812,functional
8986,functional
59512,non functional
63839,functional
5222,functional
34905,functional
57699,non functional
39865,non functional
32734,non functional
54012,non functional
23234,functional
49788,functional
59224,functional
18106,non functional
42100,functional
29180,non functional
54352,functional
38494,functional needs repair
54136,non functional
4940,functional needs repair
28323,functional
61153,functional needs repair
31314,functional
22678,functional
53107,functional
54161,functional
59612,non functional
11171,functional
23677,functional
22938,functional
15366,functional
72580,functional
59020,functional needs repair
46270,non functional
51428,functional
1112,non functional
31293,functional
47926,functional
27006,functional
59918,non functional
70094,functional
40972,functional
7948,functional
52989,non functional
5982,functional
24877,functional
51940,non functional
1341,non functional
43146,functional
6880,functional
32765,functional
32627,functional
70134,functional
8787,non functional
4066,non functional
70433,functional
32868,non functional
11624,non functional
15056,functional
22780,non functional
44660,non functional
1496,functional
6864,functional needs repair
8770,functional needs repair
9682,functional
73841,functional
37414,functional needs repair
10722,functional
41787,functional
45190,functional
9604,functional
47715,non functional
38934,functional
6444,functional
18174,functional
36756,functional
68543,functional
11775,non functional
12058,functional
48714,functional
52679,functional
23704,functional
48811,functional
10541,non functional
72560,functional
31915,non functional
53960,non functional
29446,non functional
26128,non functional
23103,functional
16615,non functional
4272,functional
28720,non functional
68353,non functional
73798,functional
9175,functional
63050,non functional
27870,functional needs repair
36256,functional needs repair
26353,functional
24430,non functional
62751,non functional
7964,functional
56958,non functional
51602,functional
15665,functional
64059,functional
40087,functional
64304,non functional
4818,non functional
46095,functional
6049,functional
18229,functional
14411,functional
30558,functional
60796,non functional
50379,functional
37059,non functional
2557,non functional
5290,functional
38997,functional
47392,functional needs repair
44115,non functional
9614,functional
47370,functional
62246,non functional
69833,functional
10664,functional
66315,non functional
17913,non functional
13550,functional
56950,functional
19300,non functional
13319,non functional
72985,functional
67104,functional
28893,functional
26006,functional
63817,functional
1111,non functional
9615,functional
16306,non functional
67730,non functional
16675,functional
69371,non functional
58484,functional
28451,non functional
42797,functional
1178,functional
24421,functional
29014,functional needs repair
12359,functional
18971,non functional
44017,non functional
15187,functional
10338,functional
58504,non functional
38726,non functional
62744,functional
67296,non functional
55558,functional
36126,functional
69422,non functional
54150,functional
27187,non functional
73170,functional
4394,functional
39962,functional needs repair
71858,non functional
60606,functional
30365,functional
73121,functional
54644,non functional
26638,functional
36329,functional
34345,functional needs repair
2318,non functional
71715,functional
73103,functional
2185,non functional
46575,non functional
20042,non functional
61107,non functional
65645,non functional
18053,functional
56921,functional
6111,functional
17409,functional
33077,functional
2519,functional
13495,functional
32596,functional
27621,non functional
60094,non functional
56362,non functional
34672,functional
34476,non functional
50728,functional
14821,non functional
52174,non functional
7291,functional
73044,functional needs repair
14159,functional needs repair
19526,non functional
11163,non functional
41706,functional
14363,functional
19333,non functional
1677,functional
40762,non functional
38982,functional
7718,functional
72846,functional
50181,functional
7514,functional
50117,functional
20636,functional
44462,functional
68800,functional
57173,non functional
62350,functional
70546,non functional
6529,non functional
21442,non functional
1257,functional
40064,functional
7899,functional
62371,non functional
45488,functional
46077,functional
49472,functional
41199,non functional
8261,non functional
72051,non functional
11563,non functional
53759,non functional
73457,non functional
51295,functional
43493,functional
66826,functional
44407,non functional
28047,functional
50342,non functional
55775,functional
6789,non functional
6473,non functional
55749,functional needs repair
54895,non functional
25079,non functional
3737,functional
19823,functional
36578,functional
66180,non functional
17114,functional
10824,functional
32974,non functional
47691,functional
26392,non functional
14786,functional
34188,non functional
13881,functional
43786,non functional
67567,functional
46747,non functional
58369,non functional
58889,functional
48708,functional
33600,functional
63862,functional
43283,non functional
27564,functional
58996,functional needs repair
52645,functional
64953,non functional
4202,non functional
22617,non functional
6524,functional
62232,functional
62473,functional
974,functional
33165,functional
1081,functional
32171,functional needs repair
14598,functional
35549,non functional
19917,non functional
66923,non functional
50436,functional needs repair
64269,non functional
32771,non functional
58426,functional
35167,functional
7516,non functional
70862,functional needs repair
11026,functional
31267,non functional
16714,functional
13517,non functional
5099,non functional
47778,non functional
33669,functional
1332,non functional
25957,non functional
33614,non functional
72272,non functional
4838,non functional
48775,non functional
44814,functional needs repair
25167,functional
32134,functional
23862,non functional
72628,functional
14414,functional
46094,non functional
33859,functional
48077,non functional
31870,functional
14333,functional
59575,non functional
54673,non functional
11755,functional
24848,functional
64596,functional
70391,functional
13968,non functional
41052,non functional
22845,functional
71270,functional
65990,functional
8307,non functional
47536,functional
13974,non functional
41198,functional
50254,functional
50107,functional
42235,functional
47315,functional
13665,non functional
33111,non functional
66637,non functional
74249,functional
21903,functional
44286,non functional
61791,functional
24456,non functional
67489,functional
51436,non functional
62603,functional
69908,functional needs repair
20761,functional
12733,functional
7719,functional
62328,functional
53940,non functional
61786,non functional
39842,functional
12818,non functional
6536,functional
21758,non functional
73247,non functional
986,non functional
70758,non functional
26371,functional
56332,functional
66993,functional
40891,non functional
28079,functional
39634,non functional
42038,functional
37240,functional needs repair
40039,non functional
24845,non functional
50096,non functional
67125,non functional
30785,functional needs repair
32091,functional
20465,functional
45410,non functional
50931,non functional
22633,functional needs repair
20435,functional
50296,functional
54252,functional
62491,functional
52673,non functional
2910,functional
7802,functional needs repair
68242,functional
23834,functional
39627,functional needs repair
8242,non functional
62539,functional
73653,functional needs repair
14020,functional
8593,functional
7390,functional
22474,non functional
50393,functional
39703,non functional
4438,functional
17609,functional
45128,non functional
14087,non functional
39474,non functional
62229,functional
44087,functional
286,non functional
2164,functional
69459,functional
41502,functional
46524,functional
19325,functional
37734,functional
30379,non functional
32677,functional
31657,functional
33367,functional
35200,functional
29344,functional
8439,non functional
6882,functional
42207,functional
34461,functional
30523,non functional
72810,functional needs repair
18799,functional
67318,non functional
11056,functional
37231,functional
39073,non functional
33085,functional
25982,functional
17002,functional
35301,non functional
70473,functional
38110,non functional
71769,functional
5267,functional
58173,non functional
13385,functional
12010,non functional
41938,functional
54865,functional
63415,non functional
69054,functional
46783,functional
46862,functional
64826,non functional
59631,functional
49729,functional
60151,non functional
60623,non functional
51727,functional
55659,functional
48763,non functional
49589,functional
71439,functional
34268,non functional
31396,functional
63875,functional
38514,functional
38648,functional needs repair
36619,functional
42178,functional
8051,functional
64033,functional
72127,functional
14191,non functional
36627,non functional
67594,non functional
66552,functional
70176,functional
28737,non functional
3066,functional
10261,non functional
51787,functional
6270,functional
37622,functional
39054,functional needs repair
28677,non functional
7581,non functional
59323,functional needs repair
46284,functional
54745,non functional
71266,non functional
3483,functional needs repair
12242,non functional
15831,non functional
16239,functional needs repair
17052,functional
61988,non functional
61636,functional
51255,non functional
49512,functional
20756,non functional
70768,non functional
30311,functional
28248,non functional
43017,functional needs repair
13354,non functional
38256,non functional
26485,functional
898,non functional
65448,functional
4944,functional
16145,functional
18307,functional
58292,functional
57186,functional
64776,non functional
35026,non functional
18362,functional
17334,functional
31631,functional needs repair
33695,non functional
67304,functional
72293,non functional
68064,functional
42093,functional
2195,functional
18441,non functional
21188,functional
67228,functional
58228,functional needs repair
14791,functional
6393,non functional
44053,functional
30939,functional
45825,functional
8335,functional
9879,functional
30300,non functional
22790,functional needs repair
18402,non functional
16545,functional
10738,non functional
52053,non functional
2929,functional needs repair
64731,functional needs repair
26920,functional
69277,non functional
10892,functional
58451,functional
11398,functional
14890,functional
47652,functional
23728,functional needs repair
21114,non functional
5647,non functional
14,functional
11193,functional
40249,non functional
38351,functional
9316,functional
60929,non functional
8149,functional
43121,non functional
28726,non functional
65299,functional
52819,non functional
58190,functional needs repair
29780,functional needs repair
54768,functional
48105,functional
68955,non functional
60901,functional
13134,non functional
13437,functional
4627,functional
14843,functional
32493,functional
41206,functional
22111,non functional
49124,functional
63355,non functional
40608,functional
52188,non functional
2286,functional
28381,functional
46426,functional
7643,functional
29385,functional
5092,functional
49990,non functional
21923,functional
24705,functional
17190,functional needs repair
69070,functional needs repair
55785,functional
11241,non functional
72721,non functional
5453,functional
72919,functional needs repair
16165,functional
14021,functional
66787,non functional
28941,functional needs repair
45127,functional
29204,non functional
40049,non functional
5604,non functional
45864,functional
66649,functional
53490,functional
40759,non functional
49462,functional
56164,functional
60538,non functional
54403,functional
60683,non functional
15314,non functional
61870,non functional
11937,functional
4195,functional
30705,functional
4216,functional
3858,functional
46111,functional
39409,functional
12892,functional
70642,functional
945,non functional
71295,functional needs repair
72251,non functional
2925,functional
65804,non functional
26909,functional
53362,functional
15485,functional
34358,functional
29170,functional
34990,non functional
69658,non functional
14625,functional needs repair
8207,non functional
30245,non functional
66270,non functional
40842,functional
24668,non functional
52433,functional
57176,non functional
8514,functional
39849,non functional
13877,non functional
36801,non functional
68050,non functional
12900,non functional
14730,non functional
45007,non functional
56695,functional
4152,functional
59840,functional
1939,non functional
30955,non functional
61685,non functional
48635,non functional
14552,non functional
72830,functional
21074,functional
25444,non functional
6462,non functional
29267,functional
10088,functional
73650,non functional
59502,functional needs repair
34668,functional needs repair
4334,non functional
49129,functional
35547,functional
38994,functional
44561,non functional
32207,functional needs repair
62858,functional
65211,non functional
70633,functional
38636,functional
8610,functional
48220,functional
20658,non functional
44565,functional
38818,non functional
24552,functional
55617,functional
18813,functional
3887,functional
7652,functional
63803,functional
31515,non functional
30285,functional
25988,functional
29309,functional
55313,non functional
59827,non functional
8048,non functional
12599,functional
59715,functional
612,functional
17971,non functional
8577,functional
43702,functional
29284,non functional
37817,non functional
39263,functional
39615,non functional
61689,functional
59162,non functional
29733,non functional
32753,functional
30591,non functional
49548,functional
21527,functional needs repair
67483,functional
46042,functional
1768,functional
39709,non functional
22669,non functional
57,non functional
5762,functional
47582,functional
2862,functional
47170,functional
43406,functional
33756,non functional
8463,functional
7951,functional
42415,non functional
27202,functional
58719,non functional
26223,non functional
59975,non functional
28279,non functional
57792,non functional
40749,functional
38160,non functional
47234,functional
73602,non functional
49254,non functional
70767,functional
71701,functional needs repair
26102,functional needs repair
51929,functional
25360,functional
66007,functional
72654,functional
65157,functional
20728,functional
13267,functional
74200,functional
59716,functional needs repair
34970,functional
6895,functional
56478,functional
60043,non functional
6222,non functional
60691,functional
19270,non functional
42962,functional
21802,functional
50828,functional
64804,functional
40963,non functional
40147,functional needs repair
13147,functional
7845,non functional
52978,functional
3003,functional
54586,functional
59047,non functional
38414,functional
22391,non functional
25558,functional
3803,functional
48046,functional
36401,functional
58067,non functional
57977,functional
6300,non functional
49887,functional
55477,functional
467,functional
62856,functional
16904,functional
34787,functional
51016,non functional
10843,non functional
72313,non functional
18563,non functional
42381,non functional
50789,functional
47414,functional
54491,non functional
44236,non functional
12944,functional needs repair
48838,functional
43970,non functional
67142,functional
56464,functional
36720,functional needs repair
11070,functional
69602,functional
56711,non functional
14163,functional
7544,functional
26724,functional needs repair
72299,non functional
59216,functional
23756,non functional
74231,functional
5232,functional
22134,non functional
16005,non functional
12699,functional
99,functional
52210,functional
71459,non functional
42380,functional
61620,functional
41726,functional
19149,functional
37143,non functional
7923,functional
28857,functional
26399,non functional
65959,functional
57306,non functional
67765,functional
27941,functional
35289,functional
18215,non functional
26253,functional
54529,non functional
31697,functional
8104,functional
2807,functional
29453,non functional
577,non functional
68031,functional
27825,functional
64576,functional
58288,functional
27431,functional needs repair
61285,non functional
46185,non functional
58575,functional
69077,functional needs repair
32105,functional
46471,non functional
54695,functional
31802,functional
71458,functional
54972,functional needs repair
40108,non functional
50935,functional
32323,non functional
16270,functional
21122,functional
54245,functional
44043,non functional
608,functional
1283,functional
25483,functional
57055,functional
57004,functional
62307,functional
50142,non functional
22594,functional
42991,functional
44179,functional
15655,functional
39337,non functional
3217,non functional
26509,functional
58943,functional
19539,functional needs repair
64076,non functional
64488,functional
568,functional
57564,functional needs repair
62155,functional
65321,functional
12001,functional
31702,functional
38338,functional
22078,non functional
32380,functional
66965,functional
25186,functional
50134,functional
53846,functional
27464,non functional
25121,non functional
21985,non functional
53515,non functional
24453,non functional
48251,functional
16493,functional
1804,non functional
5903,functional
5491,non functional
57883,functional needs repair
15425,functional needs repair
50451,functional
74119,functional
61753,non functional
23384,functional
33853,non functional
67972,non functional
44988,non functional
66534,non functional
28176,non functional
18379,non functional
7680,functional needs repair
25068,functional
51455,functional
17394,functional
25825,functional
17651,functional
72398,functional
40844,non functional
1431,non functional
12617,non functional
40008,functional
12049,functional
27403,functional needs repair
8601,non functional
54662,functional
19569,functional needs repair
69251,non functional
70069,functional
34850,non functional
47036,functional
1676,functional
30504,non functional
68665,non functional
34456,non functional
22954,non functional
24823,non functional
26825,functional
49631,functional
25989,functional
62641,non functional
28350,functional
12806,functional
14474,functional
67458,functional
21103,non functional
26165,non functional
65119,functional
12626,non functional
69907,non functional
74049,non functional
44574,non functional
67258,non functional
16319,non functional
65094,functional needs repair
64187,functional
68497,functional
24069,functional
21600,functional
36077,functional
46547,functional
56060,functional
34888,functional
50961,non functional
39203,functional needs repair
68095,non functional
17316,non functional
48415,non functional
40834,functional needs repair
24590,functional
23552,functional
68691,functional
36218,functional
43983,functional
42921,functional
17778,functional
46927,functional
36832,functional
882,functional needs repair
37687,non functional
39567,non functional
23280,non functional
19928,functional
8183,functional
23944,non functional
47735,functional
59882,non functional
57313,non functional
41790,functional
25420,functional
42777,functional needs repair
57605,non functional
68122,functional needs repair
21932,non functional
52773,functional
45868,functional
8319,non functional
69754,functional
59411,non functional
47090,functional
37380,functional
59858,functional
42633,functional needs repair
26313,functional
35112,functional
8279,functional
58083,non functional
53837,functional
42907,functional
48626,non functional
14154,functional
39773,functional
56730,functional needs repair
26776,non functional
12858,non functional
45906,non functional
59171,functional
50830,non functional
19033,functional
43127,non functional
7278,non functional
19109,non functional
9528,functional
71598,non functional
55287,functional
24358,non functional
61503,functional needs repair
1960,non functional
66332,non functional
39978,non functional
44947,non functional
72144,non functional
30154,functional
42395,functional
9239,functional
55411,functional
51794,non functional
24024,non functional
29145,functional
32464,functional
3106,functional
55498,functional
63388,non functional
13159,functional
29978,functional
1164,functional
24537,functional
47659,functional needs repair
37457,functional
37243,non functional
55664,non functional
32312,non functional
35272,non functional
22943,non functional
32413,functional
60726,non functional
28151,functional needs repair
38586,non functional
1884,functional
31322,functional
1207,functional
35115,functional
3509,functional
21157,non functional
2478,non functional
69155,non functional
25200,functional
63976,functional
55421,functional
48643,functional needs repair
39517,non functional
15070,non functional
55913,non functional
10329,functional
67122,non functional
50043,non functional
