id,status_group
30832,functional
36463,functional
12076,functional
31574,functional needs repair
12471,non functional
25171,non functional
54875,non functional
51475,functional needs repair
70680,functional needs repair
14230,non functional
62315,functional needs repair
48802,non functional
37452,functional
29076,non functional
7608,functional
17480,non functional
34529,functional needs repair
4560,functional needs repair
70820,non functional
45010,functional needs repair
39636,functional
39440,functional needs repair
53389,functional
24337,non functional
46136,non functional
44059,functional
15385,functional needs repair
3492,non functional
3517,non functional
14608,non functional
73831,functional needs repair
4033,non functional
38690,functional
44933,functional
48847,non functional
3724,non functional
6655,non functional
2540,functional
38557,functional needs repair
69447,non functional
25195,functional needs repair
69193,functional
50036,non functional
59105,functional
72744,non functional
40423,functional
1265,non functional
54950,non functional
10683,functional needs repair
48758,functional needs repair
48213,non functional
73119,functional
38419,non functional
58281,functional
54170,functional
13103,functional
7695,functional needs repair
26859,functional needs repair
16197,non functional
46654,non functional
46033,non functional
69338,functional needs repair
24076,functional needs repair
60671,functional needs repair
65823,non functional
41610,functional needs repair
62955,functional
39290,functional needs repair
60234,functional needs repair
29132,non functional
47696,functional
12779,non functional
65903,functional
58035,functional needs repair
70100,functional needs repair
54936,non functional
43073,functional
61876,functional needs repair
60317,non functional
33653,non functional
42389,functional needs repair
24769,functional needs repair
40854,non functional
1714,functional
27708,non functional
41753,non functional
65273,non functional
13488,functional
55654,non functional
2939,functional
70353,functional needs repair
799,functional needs repair
2493,non functional
14850,non functional
17235,functional needs repair
69626,non functional
24256,non functional
35505,functional
63395,functional needs repair
46971,non functional
4422,non functional
45199,non functional
24104,functional
37598,non functional
29507,functional
19752,non functional
50424,non functional
69426,functional
46486,non functional
52356,functional
44877,functional needs repair
9857,functional
55808,functional needs repair
32347,functional
22350,functional
23139,non functional
68301,functional
8480,non functional
30759,functional needs repair
14760,functional needs repair
30079,functional
56176,functional needs repair
21422,functional needs repair
53075,functional needs repair
13785,functional needs repair
27588,functional needs repair
37540,functional
10876,non functional
21129,functional needs repair
18305,functional
24716,non functional
28634,non functional
56639,non functional
12863,non functional
13347,functional
23443,non functional
9922,functional needs repair
1712,functional
24463,functional needs repair
56329,functional
90,non functional
37085,non functional
64035,functional needs repair
46817,functional needs repair
44622,functional
66165,non functional
67100,functional
11305,functional
31722,functional needs repair
39493,functional
38574,functional
62742,non functional
11709,functional
34902,non functional
18861,non functional
71735,non functional
38399,functional
12378,functional needs repair
25889,non functional
30615,functional needs repair
40822,functional needs repair
57971,functional
72663,functional
1005,functional
62019,non functional
25482,non functional
56928,non functional
68252,non functional
63578,functional
42879,functional
61919,functional needs repair
51846,functional
1313,non functional
74209,functional needs repair
24153,non functional
64834,non functional
25681,functional
9028,functional needs repair
9555,functional
22192,non functional
6080,functional
19760,functional
11589,non functional
53679,functional
38562,functional
58660,non functional
13251,functional needs repair
69841,functional needs repair
3951,non functional
55977,non functional
71323,functional needs repair
8017,non functional
68061,non functional
73093,functional needs repair
19366,functional
13186,functional
8629,non functional
22555,functional
56729,non functional
60115,functional needs repair
50647,functional
25323,functional
2005,functional needs repair
32590,functional
55888,functional needs repair
31894,non functional
8341,functional
71668,non functional
4461,non functional
55536,functional
49233,functional
36262,functional
53150,non functional
12816,functional needs repair
47244,non functional
37620,non functional
46446,functional needs repair
36994,functional
2387,functional
29562,functional needs repair
11172,non functional
37239,non functional
33981,functional needs repair
62693,non functional
14386,functional needs repair
6162,functional needs repair
52573,functional needs repair
8414,functional
63739,non functional
36413,non functional
27992,functional
45650,functional needs repair
63193,functional
69151,non functional
26650,non functional
51900,functional needs repair
16403,functional
61742,non functional
33525,functional
32499,functional needs repair
60050,functional needs repair
1543,non functional
26049,functional
1211,functional
63008,non functional
19786,functional needs repair
63010,non functional
56542,non functional
1149,functional
32642,non functional
24548,functional needs repair
31159,functional
65746,non functional
54389,functional
53619,non functional
37712,functional
45351,functional needs repair
18234,non functional
63045,functional needs repair
45051,functional needs repair
43010,non functional
53532,functional needs repair
45670,functional needs repair
16810,functional needs repair
63253,functional needs repair
55110,non functional
42752,non functional
37309,non functional
22788,functional
62318,functional needs repair
71262,non functional
73283,functional needs repair
16749,functional needs repair
65949,non functional
1653,non functional
42059,non functional
50906,functional needs repair
40190,non functional
50336,functional needs repair
12020,non functional
56644,non functional
50949,functional needs repair
39756,non functional
62917,functional
34076,non functional
36307,functional
50754,non functional
54767,functional needs repair
35685,non functional
68667,non functional
58714,non functional
14418,non functional
7914,functional needs repair
31467,non functional
21916,functional
6396,functional
56228,non functional
1458,functional needs repair
56149,functional needs repair
62306,functional needs repair
5143,non functional
37213,functional needs repair
34595,functional
15981,non functional
19238,functional needs repair
54463,non functional
53349,non functional
4696,non functional
54663,functional needs repair
16949,functional
40895,functional needs repair
42250,non functional
9675,non functional
50382,functional
15115,functional needs repair
73775,functional
2027,functional
11694,functional
67934,functional
56923,functional
44371,non functional
7978,functional
40196,functional needs repair
60758,non functional
56308,functional
27273,non functional
16086,non functional
33285,functional needs repair
63940,functional
19839,functional needs repair
48337,functional
13562,functional
8778,functional needs repair
37983,functional needs repair
71991,functional
52554,functional
7974,non functional
26466,functional needs repair
2966,functional
15435,functional
65411,functional
14473,functional needs repair
49383,non functional
63681,functional
55898,functional
10879,non functional
8011,non functional
43388,non functional
26423,functional
19940,non functional
59374,non functional
51191,functional
46502,non functional
18839,non functional
71868,functional needs repair
23402,functional needs repair
57843,functional needs repair
32984,functional needs repair
21559,non functional
66613,functional
25631,functional needs repair
23823,functional needs repair
55223,functional
61902,non functional
16845,functional needs repair
23676,non functional
31662,non functional
8450,non functional
24733,functional
49198,functional needs repair
71291,non functional
19277,functional needs repair
38710,non functional
35699,non functional
51114,functional
13971,functional
7134,functional needs repair
50889,functional needs repair
63777,functional needs repair
49784,functional needs repair
70711,functional
45908,functional needs repair
8801,functional needs repair
34120,functional needs repair
46118,functional needs repair
14711,non functional
61699,functional
10762,non functional
70271,non functional
68793,functional
62419,functional
7293,functional needs repair
23856,functional needs repair
41292,non functional
11648,non functional
58421,functional needs repair
24709,non functional
43869,non functional
5527,non functional
45462,functional
63012,non functional
70191,functional
66194,non functional
59349,functional
44031,functional
27596,functional
67690,functional
14339,non functional
34429,non functional
50923,functional
42973,functional
12372,functional
32998,non functional
48183,functional needs repair
20178,functional needs repair
6213,functional
40520,functional
19532,functional needs repair
41083,non functional
50349,functional needs repair
44540,functional
10,functional
9864,non functional
72487,non functional
68186,functional needs repair
69949,non functional
20191,functional needs repair
23621,non functional
50360,functional needs repair
19567,functional
37692,non functional
72519,functional needs repair
15829,non functional
35490,functional needs repair
70196,functional
69975,functional
74118,non functional
43080,functional
70998,functional
13035,functional
54117,functional
26186,functional
6242,non functional
36549,functional
16302,functional needs repair
37568,functional needs repair
42094,functional needs repair
27979,functional
42768,functional needs repair
51644,functional needs repair
30297,functional needs repair
46805,functional needs repair
24934,non functional
61215,functional needs repair
45916,functional
49783,functional
23980,non functional
29910,functional
28396,non functional
63785,functional needs repair
36788,non functional
16528,functional
7713,functional needs repair
72843,functional needs repair
58683,functional needs repair
66555,functional
51012,non functional
26955,functional
51886,non functional
12119,functional needs repair
27189,non functional
3719,non functional
895,non functional
67830,functional needs repair
51242,non functional
52440,functional
26426,functional
73153,non functional
51205,non functional
30033,functional needs repair
28124,non functional
38541,functional needs repair
72,non functional
39772,non functional
65316,functional
22676,functional needs repair
31294,non functional
45076,functional needs repair
67709,functional
33112,non functional
28183,functional needs repair
8497,non functional
29430,non functional
61752,functional needs repair
19422,non functional
16903,functional
963,functional
68008,non functional
44308,non functional
39294,non functional
18719,non functional
63516,functional needs repair
32704,functional
67468,functional needs repair
34061,non functional
71974,non functional
59132,non functional
60460,functional needs repair
48699,non functional
68015,non functional
57801,functional needs repair
16954,non functional
5156,functional needs repair
58803,functional
40126,functional
46598,functional needs repair
31818,functional
53429,functional
31155,functional needs repair
45435,functional
62699,functional
7233,non functional
25166,functional needs repair
26892,functional
57374,non functional
14044,non functional
45100,functional needs repair
63407,non functional
49087,functional needs repair
2876,functional
8510,non functional
1163,functional needs repair
38903,functional
15342,functional
59381,functional
38372,non functional
16605,functional
10414,functional needs repair
55852,functional
19824,non functional
4276,non functional
73325,functional needs repair
58981,functional needs repair
28050,functional
47842,non functional
36471,functional
42072,non functional
45613,functional needs repair
15744,functional
8106,functional needs repair
22460,functional
20063,functional needs repair
59768,non functional
63293,functional
141,functional needs repair
6542,functional
15262,functional
4943,functional needs repair
9111,functional
50030,functional needs repair
6944,functional
61772,functional
48494,non functional
26934,functional needs repair
34040,functional needs repair
61608,non functional
69176,functional
64849,functional
19983,functional
64985,non functional
29425,functional needs repair
12881,functional
38052,functional
29895,non functional
6333,non functional
7135,functional
13044,non functional
24832,functional needs repair
12883,non functional
66043,functional needs repair
66724,functional
2043,non functional
64545,functional
45525,non functional
16304,functional needs repair
18548,non functional
33577,non functional
21813,non functional
23524,functional needs repair
9174,functional
31827,non functional
647,non functional
70475,functional needs repair
14957,functional needs repair
65749,functional
47711,functional needs repair
23988,functional
9321,functional
67072,functional
40945,functional needs repair
63507,non functional
28438,functional needs repair
37265,functional needs repair
65696,functional
3861,functional needs repair
68208,non functional
46929,functional needs repair
64228,functional needs repair
37816,non functional
31809,functional
18040,non functional
8950,functional needs repair
56229,non functional
11859,functional
31759,functional needs repair
37125,functional
21961,non functional
56601,functional needs repair
61269,functional needs repair
33277,functional
51021,non functional
54626,functional
19903,functional
36017,functional
26830,functional needs repair
57331,non functional
34553,non functional
59843,functional needs repair
57575,functional
11335,non functional
13145,functional
42121,functional
16940,functional needs repair
37477,functional needs repair
22727,non functional
63598,functional needs repair
44353,functional
53658,functional
19737,functional needs repair
19990,functional needs repair
5237,functional needs repair
62222,functional needs repair
12902,functional needs repair
44967,functional needs repair
7937,functional
32948,non functional
55259,functional
43985,non functional
46924,non functional
15678,functional needs repair
69815,functional
25269,functional
25972,non functional
48697,functional
10525,functional needs repair
59333,non functional
55988,non functional
3949,non functional
61964,functional
155,non functional
35257,functional
43066,functional needs repair
48024,functional
51224,non functional
44891,non functional
55407,functional
71866,non functional
9734,non functional
32113,non functional
69770,non functional
18286,non functional
63378,non functional
38560,functional
35790,functional
14852,non functional
14114,functional
61376,functional needs repair
34424,functional needs repair
13461,functional
47223,functional
71048,functional needs repair
1781,non functional
73317,functional
58146,non functional
73438,non functional
1822,non functional
53257,functional
56453,functional needs repair
685,functional
44528,non functional
29939,non functional
21714,functional
37257,non functional
49549,non functional
8173,functional needs repair
36382,functional
28869,non functional
71500,functional
41699,functional
63260,functional needs repair
64859,non functional
5443,non functional
4737,functional
47808,functional needs repair
992,functional needs repair
55002,non functional
32467,non functional
42660,functional needs repair
68458,non functional
21711,non functional
27953,non functional
20344,functional
36260,functional
12702,functional needs repair
21463,non functional
66013,non functional
28849,non functional
67257,functional
63384,non functional
71802,functional
60610,functional needs repair
31707,non functional
39316,non functional
43625,functional needs repair
26101,functional needs repair
7883,functional
64769,functional needs repair
39463,functional needs repair
74181,functional
73897,functional needs repair
74153,functional
33704,non functional
17126,functional needs repair
47447,non functional
51247,functional
67533,functional
6533,non functional
14468,functional needs repair
71872,functional
22342,functional
4559,functional
26044,functional needs repair
12750,functional needs repair
27398,functional needs repair
28874,non functional
71495,non functional
37808,functional needs repair
29509,functional needs repair
15775,functional needs repair
16117,functional needs repair
61746,non functional
3784,functional needs repair
61903,functional needs repair
8142,non functional
26610,non functional
11203,functional needs repair
67195,functional
39860,functional needs repair
47437,functional needs repair
12399,functional needs repair
40888,functional
63657,functional needs repair
70866,non functional
63182,functional needs repair
34916,functional needs repair
37248,functional needs repair
48590,non functional
68360,non functional
53358,functional needs repair
69464,functional needs repair
24090,non functional
17158,functional needs repair
48134,functional
31991,functional needs repair
30548,functional
59607,functional needs repair
68062,non functional
72158,functional needs repair
33210,functional
51434,functional
25649,non functional
48561,non functional
43678,functional
1887,functional
37609,non functional
12670,non functional
20612,non functional
51496,functional
51516,functional needs repair
64631,functional
61247,non functional
2753,non functional
10603,non functional
30964,functional
64158,functional
27013,functional needs repair
34866,functional
57067,functional needs repair
48499,non functional
27399,functional
47334,non functional
46672,functional needs repair
17559,non functional
629,non functional
36620,functional needs repair
59794,functional
6048,non functional
34798,functional needs repair
46450,functional needs repair
39612,functional needs repair
24083,non functional
56047,functional
5456,functional
67961,non functional
48719,functional
68999,functional
71751,functional
7084,non functional
12644,non functional
42842,functional needs repair
57583,functional needs repair
18171,non functional
5316,functional
18945,non functional
19707,functional
70734,functional
11280,functional needs repair
69969,non functional
10345,functional
69992,functional needs repair
13378,functional
60813,functional
24517,functional needs repair
67270,functional needs repair
35400,non functional
13712,non functional
53254,functional needs repair
68340,functional needs repair
68714,non functional
18944,functional
52114,non functional
17597,non functional
60847,functional needs repair
34757,functional
39539,functional needs repair
16799,non functional
68112,functional
52118,functional needs repair
20660,functional needs repair
65885,functional needs repair
21520,functional
31114,functional
22708,functional needs repair
52296,non functional
71498,functional
57034,non functional
71733,functional needs repair
31417,non functional
29958,functional needs repair
60931,non functional
50205,non functional
71233,functional
22586,functional
53543,functional needs repair
40813,functional needs repair
35850,functional needs repair
27728,functional
67323,non functional
55713,non functional
893,functional
28002,functional needs repair
31475,functional
36465,functional needs repair
63198,non functional
32935,functional
27989,functional needs repair
45955,non functional
31925,functional
4217,functional needs repair
55178,non functional
16277,functional
42198,non functional
67792,functional
5026,functional needs repair
15902,functional needs repair
62846,non functional
63063,non functional
52959,non functional
51817,non functional
43049,functional needs repair
1721,functional needs repair
23655,non functional
50177,functional needs repair
68410,non functional
47820,functional needs repair
23638,functional
52868,functional
43194,non functional
54800,functional needs repair
53596,functional needs repair
44296,functional needs repair
62012,functional needs repair
10798,non functional
65548,functional
31089,non functional
73977,non functional
28997,functional needs repair
37767,functional needs repair
73118,non functional
21130,functional
24449,functional needs repair
33856,non functional
44712,non functional
61179,functional
63580,non functional
56465,non functional
43171,non functional
807,functional needs repair
20734,functional
28158,non functional
56363,functional needs repair
25537,functional needs repair
66977,functional needs repair
9326,non functional
72109,non functional
35835,functional needs repair
8315,functional
36836,non functional
28577,non functional
29624,functional
47343,functional
53401,functional
37014,functional needs repair
66226,functional needs repair
49776,functional
56931,non functional
32462,functional needs repair
7515,non functional
73360,non functional
36248,non functional
3703,non functional
8812,non functional
52186,functional
10027,non functional
33735,non functional
6647,functional needs repair
36752,functional needs repair
70605,functional needs repair
69208,functional
36961,non functional
2723,functional needs repair
28460,functional needs repair
66744,non functional
69098,functional
26020,functional needs repair
18906,functional needs repair
12740,non functional
52397,non functional
2150,non functional
16504,non functional
1499,functional
56965,functional needs repair
4261,functional needs repair
57140,functional needs repair
26347,functional needs repair
69863,non functional
59024,functional
29550,functional needs repair
61105,non functional
48539,functional
54504,functional
63512,functional needs repair
34868,functional needs repair
8320,non functional
10202,functional
25264,functional
13089,functional
60120,functional needs repair
64567,functional
1554,functional
71781,non functional
1670,functional
56256,functional
34671,functional needs repair
51177,non functional
44188,functional
6749,non functional
20227,functional needs repair
26170,functional
24172,functional
32509,non functional
72369,functional
67946,functional
38173,non functional
50822,non functional
30825,functional needs repair
34789,functional needs repair
54878,non functional
25800,functional
9048,functional
7562,non functional
10022,functional
63044,functional needs repair
59539,functional needs repair
35448,non functional
6452,functional needs repair
4384,functional needs repair
50032,functional
21930,functional needs repair
41920,functional
14831,functional
6098,non functional
34115,functional
72003,non functional
36604,non functional
12107,functional
24493,functional
16531,functional needs repair
15285,functional
20368,functional
7701,functional
30373,non functional
2477,functional needs repair
43670,functional
8625,functional
67852,functional needs repair
39451,functional
5075,non functional
46767,functional needs repair
49351,non functional
56383,non functional
22440,functional
69629,functional needs repair
32730,functional
4263,functional
49706,functional needs repair
55186,non functional
34098,functional
5696,non functional
39202,functional needs repair
58401,functional
8876,non functional
59709,functional needs repair
69319,non functional
55657,non functional
39297,functional
19108,non functional
17955,non functional
23447,functional
23933,functional needs repair
64327,non functional
48534,functional
27275,functional
44938,functional needs repair
54383,functional needs repair
23395,functional
40059,non functional
37574,non functional
35014,functional
70292,functional needs repair
14696,non functional
68206,non functional
53852,functional
49737,non functional
57612,functional
14716,functional needs repair
25789,functional
22947,non functional
42080,functional
37336,non functional
309,non functional
29925,functional needs repair
53896,functional needs repair
36690,functional needs repair
66815,functional needs repair
14684,functional
67935,functional
48724,functional
60341,functional needs repair
33720,functional
6820,non functional
15885,functional needs repair
40080,functional needs repair
34738,functional needs repair
51308,non functional
21718,functional
4969,functional needs repair
28561,functional
32841,non functional
50452,non functional
27481,functional needs repair
7734,functional needs repair
4073,functional needs repair
4979,non functional
21178,functional needs repair
29342,functional needs repair
56098,non functional
64335,non functional
20553,non functional
39829,functional
68068,non functional
65422,functional needs repair
27612,functional needs repair
46831,functional
69275,functional
35309,functional
54588,functional needs repair
44245,functional
1814,functional
32001,non functional
5051,non functional
36777,functional
23967,functional
60695,non functional
35148,functional needs repair
12738,functional
71944,non functional
34997,non functional
52598,non functional
36749,functional needs repair
45600,functional needs repair
66990,functional needs repair
18921,functional needs repair
37356,non functional
58,functional
2782,non functional
3121,functional needs repair
68176,functional
63904,functional needs repair
31712,functional needs repair
64884,non functional
72931,non functional
13671,functional
40406,functional needs repair
55418,functional
17463,non functional
5389,non functional
65507,functional needs repair
43276,functional
41495,non functional
69853,non functional
5371,functional
26511,functional
69359,functional needs repair
26150,functional needs repair
39377,functional
57930,non functional
16562,functional
61531,functional
22439,functional needs repair
2999,functional needs repair
16841,functional needs repair
60305,functional
60381,non functional
10455,functional
27098,non functional
2371,non functional
41127,functional needs repair
28373,non functional
45393,non functional
67071,functional
49869,non functional
22351,non functional
34038,functional needs repair
44723,functional
60154,functional
1942,functional needs repair
10257,functional needs repair
12205,functional needs repair
55314,functional
23061,functional needs repair
55893,non functional
48904,functional needs repair
4546,functional needs repair
39558,functional
49653,non functional
39155,functional needs repair
13072,non functional
12106,functional
4207,functional
24327,non functional
49540,functional
41080,functional needs repair
6189,non functional
32663,functional needs repair
64314,non functional
39791,non functional
57167,non functional
11825,non functional
42656,non functional
54607,non functional
45579,functional
46932,non functional
22209,functional
32015,non functional
40793,functional needs repair
39981,functional needs repair
49713,functional
55534,non functional
7783,functional
55098,functional
43479,functional needs repair
53743,functional needs repair
23114,functional
56530,functional
16656,non functional
54755,non functional
45264,functional needs repair
28254,functional needs repair
14881,non functional
72509,functional needs repair
30918,non functional
22375,functional needs repair
38421,functional needs repair
58294,functional
22382,non functional
22123,functional
65169,non functional
54001,non functional
15617,non functional
66813,functional needs repair
49733,non functional
8032,functional needs repair
43522,non functional
20920,non functional
30176,functional
40600,functional needs repair
52695,non functional
24915,functional needs repair
62297,functional needs repair
37005,non functional
22349,functional
47685,functional needs repair
61162,functional needs repair
9722,functional needs repair
42191,non functional
1591,non functional
1749,functional
5328,functional
21706,functional
72641,functional
36576,functional
29593,non functional
29747,functional needs repair
24722,functional needs repair
2589,functional
12772,functional needs repair
45968,functional needs repair
7694,functional
70721,functional
54752,functional
15631,functional
15196,functional needs repair
27491,functional
58886,non functional
11452,functional needs repair
68595,functional needs repair
17010,non functional
32389,functional
70251,functional
61037,functional
28646,non functional
64279,functional needs repair
23914,non functional
17854,functional needs repair
15790,non functional
41259,functional
57303,functional needs repair
65477,functional needs repair
36115,functional needs repair
5024,non functional
26401,non functional
50503,functional needs repair
37724,functional
62604,functional needs repair
60534,functional needs repair
59230,non functional
70007,functional
44320,functional
44300,non functional
41079,functional needs repair
36488,functional needs repair
46936,non functional
51117,functional
21611,non functional
55628,functional
70627,functional
56387,functional
64164,non functional
211,non functional
37448,functional
43859,non functional
55991,functional needs repair
67415,functional needs repair
4815,functional
68895,functional needs repair
7529,functional
42134,functional needs repair
25759,functional needs repair
46155,functional
46770,functional needs repair
40396,functional
10161,functional
68598,non functional
65668,non functional
20689,non functional
56474,non functional
35602,functional
21596,non functional
10972,non functional
34504,functional
26729,functional needs repair
33566,functional needs repair
60252,functional needs repair
44621,functional
7735,functional
71771,functional needs repair
54855,functional
53293,non functional
20396,functional
46415,functional needs repair
26014,non functional
13069,functional
12438,functional needs repair
29991,functional
55410,functional
57016,non functional
30747,functional
17037,functional
66182,non functional
59989,functional
57515,non functional
30252,non functional
68035,functional needs repair
5458,functional needs repair
26151,functional
59485,functional
43995,functional
18700,functional needs repair
60209,functional
33950,non functional
5031,functional needs repair
69205,functional
71438,functional needs repair
29381,functional
53476,functional
59701,functional needs repair
25204,functional needs repair
59623,functional needs repair
4256,non functional
71737,non functional
56498,functional
15268,functional needs repair
4932,functional
68591,functional
30743,functional
32203,functional needs repair
66855,non functional
56575,non functional
66689,functional
26201,non functional
62446,functional
68896,functional needs repair
4285,non functional
58304,functional
1090,functional
56425,functional
5448,non functional
58864,non functional
3294,functional
59793,functional
22124,functional needs repair
29314,non functional
48488,functional
45616,functional needs repair
61676,functional needs repair
70593,functional needs repair
44518,functional
71455,non functional
15000,non functional
61442,non functional
15983,non functional
37233,non functional
22220,non functional
31231,functional needs repair
1795,functional needs repair
34190,functional needs repair
7104,non functional
71818,non functional
13527,non functional
20332,functional
16943,functional needs repair
43641,functional
42880,functional
47758,non functional
62580,functional needs repair
45459,functional needs repair
46129,functional
27706,non functional
70080,functional
28446,functional
6610,functional needs repair
3554,functional
4691,functional
19103,non functional
27372,functional
3735,non functional
57310,functional needs repair
23690,non functional
16483,functional needs repair
30119,functional needs repair
57721,non functional
50631,non functional
71776,non functional
40418,functional
8683,functional needs repair
24816,functional needs repair
31418,non functional
61889,functional
54922,functional needs repair
66417,functional needs repair
41927,functional needs repair
61208,functional
33786,functional needs repair
66677,functional needs repair
48550,non functional
23063,functional
27690,functional
48021,non functional
44126,non functional
13873,functional needs repair
49418,non functional
30356,non functional
48082,functional needs repair
72114,functional
7421,functional needs repair
22275,non functional
24609,functional
27332,functional needs repair
20951,functional
33633,non functional
26713,functional
40360,functional needs repair
11383,functional needs repair
43349,functional
28954,non functional
36421,functional needs repair
2116,non functional
54232,non functional
37376,non functional
24479,non functional
28364,functional needs repair
26169,functional
6752,functional
50594,non functional
50856,functional needs repair
22568,non functional
17831,functional
20238,functional
59665,functional needs repair
36675,functional needs repair
59115,functional needs repair
46658,non functional
47812,functional
60337,non functional
5925,functional
31724,functional
18356,non functional
1949,functional needs repair
2167,non functional
53020,functional
24037,non functional
35004,non functional
8176,functional needs repair
62817,functional needs repair
44223,non functional
48211,non functional
72329,non functional
65035,functional needs repair
9044,functional
3890,non functional
51633,functional
54844,non functional
33149,non functional
40421,non functional
27362,functional needs repair
66893,functional needs repair
31148,non functional
3362,functional needs repair
51273,non functional
2769,functional
31711,functional needs repair
31865,functional
30803,non functional
8755,functional
48751,non functional
45069,functional needs repair
35483,non functional
10863,functional
46944,non functional
17175,functional needs repair
63331,functional
33245,functional needs repair
47058,functional
31091,non functional
21102,functional
15897,functional needs repair
60918,non functional
15964,non functional
63592,functional needs repair
48162,functional needs repair
55336,non functional
23352,non functional
6273,non functional
21356,non functional
5093,functional needs repair
13518,functional needs repair
63302,functional needs repair
67702,functional needs repair
42060,functional
34084,functional
39302,functional
43093,functional
6677,functional needs repair
60475,functional needs repair
58084,non functional
27102,functional needs repair
49393,functional needs repair
32029,non functional
2534,functional
29386,functional needs repair
72884,non functional
49553,non functional
37640,non functional
52508,functional
34229,non functional
26645,non functional
72591,non functional
19022,functional
6843,functional needs repair
58105,non functional
27222,functional
12353,non functional
13469,functional
65600,functional
66340,functional
20533,non functional
2638,functional needs repair
41245,functional
43236,functional needs repair
61688,functional needs repair
19508,non functional
8407,functional
71177,functional
4740,functional
47394,functional
20283,functional needs repair
13542,non functional
32220,functional
50079,non functional
7409,non functional
67526,functional
65825,functional needs repair
65748,non functional
12304,functional needs repair
16886,non functional
62540,functional needs repair
38544,functional
36281,non functional
54460,functional
33503,functional needs repair
7085,functional needs repair
31584,non functional
57994,non functional
24268,non functional
32295,functional
56790,functional
37155,functional
9050,non functional
10367,non functional
41842,non functional
43939,functional needs repair
52426,functional
47664,functional needs repair
20760,functional needs repair
10490,non functional
22461,functional
16069,non functional
47408,functional
48598,non functional
34799,non functional
43548,functional
63173,functional needs repair
9774,functional
5586,non functional
51441,functional
29407,non functional
14925,functional
7545,functional
59994,functional needs repair
41183,functional
21300,functional
11250,functional
20863,functional
59895,non functional
48954,functional needs repair
73416,functional
15152,non functional
23013,functional
70529,functional
17961,non functional
2498,functional needs repair
72551,functional needs repair
61577,non functional
911,functional needs repair
41945,functional
23227,functional
35464,functional needs repair
40170,non functional
25137,functional needs repair
17958,functional
42310,functional
24925,non functional
16288,functional needs repair
22892,functional needs repair
53395,non functional
71225,functional needs repair
66085,functional
7992,functional
26488,functional needs repair
29089,functional
57488,functional
42568,functional
62342,non functional
6042,functional needs repair
55931,functional needs repair
50120,functional
14780,non functional
65623,non functional
17926,non functional
21498,functional
18899,functional
25993,functional needs repair
72535,functional
51289,functional
27104,functional needs repair
30354,functional needs repair
54408,functional
25350,non functional
36398,non functional
67096,non functional
47684,functional needs repair
73219,functional needs repair
49739,non functional
110,non functional
40616,functional needs repair
3350,functional needs repair
68614,functional
2016,functional
44757,non functional
48832,functional needs repair
5270,non functional
2801,non functional
41269,functional
19326,functional
34202,non functional
42911,non functional
22262,functional needs repair
15408,non functional
50064,functional needs repair
60181,non functional
69782,non functional
57210,functional needs repair
62568,functional
73904,non functional
38504,non functional
16951,functional needs repair
11940,functional needs repair
45124,functional
41573,functional needs repair
68579,functional
3805,non functional
62667,functional
36172,functional
53569,functional needs repair
28618,functional needs repair
19459,non functional
3664,non functional
19947,functional
31071,functional needs repair
55861,functional
38218,non functional
39255,functional needs repair
51942,functional needs repair
50790,non functional
17930,non functional
698,functional
21774,functional
11529,functional
38015,non functional
53402,functional
55762,functional needs repair
4298,non functional
31356,functional
20177,functional
51598,functional
64420,functional
26881,functional
63444,functional
38567,functional needs repair
11257,non functional
68124,functional
14944,functional needs repair
50281,functional
48627,non functional
470,non functional
15407,non functional
45543,non functional
56078,non functional
31388,functional
7246,non functional
33908,functional needs repair
13710,functional
16404,non functional
24105,functional
19610,non functional
4411,functional needs repair
6982,functional needs repair
20296,functional needs repair
24643,functional needs repair
38334,functional
48315,non functional
50851,functional needs repair
41147,functional
1514,functional
29844,non functional
25169,functional needs repair
72723,non functional
10136,non functional
59605,functional
56356,functional
53971,non functional
68077,functional needs repair
27737,functional
37311,functional needs repair
44229,non functional
69141,non functional
41340,functional
12100,non functional
61502,non functional
21189,functional needs repair
14063,functional
55070,functional needs repair
49559,functional
33842,non functional
4130,functional
7818,functional
72361,functional needs repair
64742,functional needs repair
61231,functional needs repair
53261,functional needs repair
58156,non functional
42102,functional
31210,functional
69881,non functional
71904,functional needs repair
1215,functional
58848,non functional
6857,non functional
65644,functional
14807,functional needs repair
73199,functional
60173,functional
53803,functional needs repair
38979,functional needs repair
23825,functional
40376,functional needs repair
6132,non functional
8903,functional needs repair
5779,non functional
60441,functional needs repair
46075,functional needs repair
30392,functional needs repair
41801,functional needs repair
47412,non functional
29654,functional
32394,functional needs repair
56666,non functional
69076,functional needs repair
35188,non functional
34273,functional needs repair
13381,functional needs repair
36639,non functional
37876,functional
34566,functional
62432,functional
60288,non functional
16011,functional
35758,functional needs repair
46456,non functional
19936,functional
54818,functional
61822,functional
37824,non functional
71017,functional
30698,functional
66683,functional needs repair
43384,non functional
22428,functional needs repair
62652,functional needs repair
10643,functional
51461,non functional
25245,functional
39179,functional
12703,non functional
69265,non functional
30517,functional needs repair
27715,functional
1504,functional needs repair
41032,functional needs repair
39742,non functional
57079,non functional
41477,functional
37456,functional
48056,non functional
63113,functional
72360,functional needs repair
7551,non functional
19322,non functional
499,functional
33431,functional
6906,non functional
68701,non functional
4871,non functional
39458,functional
57011,functional needs repair
64178,functional
15246,functional
50480,non functional
68413,non functional
