id,status_group
2593,functional
4175,functional needs repair
58117,non functional
66046,non functional
49685,non functional
37440,functional
14203,functional needs repair
46241,functional
7457,functional
17699,functional
69662,non functional
41698,functional
67535,non functional
59976,functional
67991,non functional
38437,functional needs repair
70813,functional
29617,functional
41352,non functional
26137,functional
57433,functional
36068,functional needs repair
46960,functional
57353,functional
33711,functional
22336,functional
20558,functional
50502,functional
31796,non functional
3507,functional
55138,non functional
17267,non functional
65684,functional
6056,functional
67960,functional
30689,functional
64105,functional
18725,functional
42982,functional
67593,non functional
27115,functional
42013,non functional
26143,non functional
31012,non functional
58731,non functional
55082,functional
41363,functional
65008,non functional
26109,functional
71689,functional
50081,non functional
19286,non functional
14947,functional
66253,functional
18121,non functional
16129,functional
42457,non functional
13816,functional needs repair
11235,non functional
16375,non functional
31754,non functional
43561,functional needs repair
45598,functional
15639,non functional
20686,functional
31983,functional
53771,functional
71019,functional
44383,non functional
20497,non functional
48474,functional
68034,functional
27174,non functional
70719,functional
27756,functional
49925,non functional
62114,functional
28591,functional
37672,non functional
5795,functional needs repair
57764,functional
33229,non functional
17211,non functional
43563,functional
1952,functional needs repair
72318,non functional
39271,functional
41833,functional
10851,functional
57434,functional
19876,non functional
50411,non functional
7400,functional
10772,functional
23744,non functional
50719,functional
64229,functional
47996,functional
37400,non functional
28860,non functional
54933,functional
65542,non functional
71558,functional
13460,functional
14930,non functional
39638,non functional
36870,non functional
58165,functional
33448,functional
73680,functional
14750,non functional
28637,functional needs repair
67510,functional
36900,functional
28817,functional
29579,functional
66052,functional
67084,functional
27055,non functional
43822,non functional
63643,non functional
35755,functional
22463,functional
62338,functional
12912,functional
9263,non functional
37864,functional
49866,non functional
38448,functional
5197,functional
35791,non functional
30116,non functional
9003,functional
57785,functional
58440,functional
12069,non functional
71238,functional
67532,non functional
45521,functional
12311,functional
1724,non functional
71065,non functional
58386,functional
63208,non functional
36384,non functional
1512,non functional
5326,functional
12884,non functional
44202,non functional
15004,functional
1832,non functional
66485,non functional
17447,functional
26268,non functional
6030,non functional
71768,non functional
19175,non functional
3936,non functional
44056,functional needs repair
65414,functional
17562,functional needs repair
18976,functional
71332,non functional
37756,non functional
13423,functional
27062,functional needs repair
13306,functional
72344,non functional
50638,functional
40548,functional
24486,functional
23351,functional
29970,functional
56768,functional
62006,non functional
23627,functional
3990,functional
36816,non functional
37367,non functional
69640,functional
19420,non functional
74218,functional
20454,non functional
23589,non functional
11742,non functional
2978,functional
26668,functional needs repair
66767,non functional
30832,functional
36463,functional
12076,non functional
31574,non functional
12471,functional
25171,non functional
54875,functional
51475,non functional
70680,functional
14230,functional
62315,functional
48802,functional
37452,non functional
29076,non functional
7608,functional
17480,functional
34529,functional
4560,functional
70820,functional
45010,functional
39636,functional
39440,functional
53389,non functional
24337,non functional
46136,functional needs repair
44059,non functional
15385,functional
3492,functional needs repair
3517,functional
14608,functional
73831,functional
4033,non functional
38690,functional needs repair
44933,functional
48847,functional
3724,functional
6655,non functional
2540,non functional
38557,functional
69447,functional
25195,functional needs repair
69193,functional
50036,non functional
59105,functional
72744,non functional
40423,non functional
1265,functional
54950,functional
10683,non functional
48758,non functional
48213,non functional
73119,functional
38419,functional
58281,functional
54170,functional
13103,functional
7695,functional needs repair
26859,functional
16197,non functional
46654,non functional
46033,non functional
69338,functional
24076,functional
60671,functional
65823,non functional
41610,functional
62955,functional
39290,functional
60234,non functional
29132,non functional
47696,non functional
12779,functional
65903,functional
58035,functional
70100,functional
54936,non functional
43073,functional
61876,non functional
60317,functional
33653,functional
42389,functional
24769,functional
40854,functional needs repair
1714,non functional
27708,functional
41753,functional
65273,functional
13488,functional
55654,functional needs repair
2939,functional
70353,functional
799,functional
2493,functional
14850,functional
17235,non functional
69626,non functional
24256,functional
35505,non functional
63395,functional
46971,functional
4422,functional
45199,functional
24104,functional
37598,functional
29507,functional
19752,functional
50424,non functional
69426,functional needs repair
46486,non functional
52356,functional
44877,functional
9857,functional
55808,functional needs repair
32347,functional
22350,functional
23139,functional
68301,non functional
8480,non functional
30759,non functional
14760,functional
30079,functional
56176,functional
21422,non functional
53075,functional
13785,functional
27588,functional
37540,functional
10876,functional
21129,functional
18305,functional
24716,non functional
28634,functional
56639,non functional
12863,non functional
13347,functional
23443,functional needs repair
9922,functional
1712,functional
24463,functional
56329,non functional
90,functional
37085,functional
64035,non functional
46817,functional
44622,functional
66165,functional needs repair
67100,functional
11305,non functional
31722,non functional
39493,non functional
38574,non functional
62742,non functional
11709,functional
34902,functional
18861,functional
71735,non functional
38399,functional needs repair
12378,functional
25889,non functional
30615,non functional
40822,non functional
57971,non functional
72663,non functional
1005,functional
62019,functional
25482,functional
56928,functional
68252,functional
63578,functional
42879,functional
61919,functional
51846,non functional
1313,functional
74209,functional
24153,non functional
64834,non functional
25681,non functional
9028,non functional
9555,functional
22192,functional
6080,non functional
19760,non functional
11589,functional
53679,functional
38562,functional
58660,functional
13251,non functional
69841,functional
3951,functional
55977,non functional
71323,functional
8017,functional
68061,functional
73093,functional
19366,functional needs repair
13186,non functional
8629,functional needs repair
22555,non functional
56729,non functional
60115,non functional
50647,functional
25323,non functional
2005,non functional
32590,non functional
55888,functional needs repair
31894,non functional
8341,functional
71668,non functional
4461,functional
55536,non functional
49233,non functional
36262,functional
53150,functional
12816,functional
47244,functional needs repair
37620,functional
46446,functional
36994,non functional
2387,functional
29562,functional
11172,non functional
37239,functional
33981,non functional
62693,non functional
14386,functional
6162,functional
52573,non functional
8414,functional
63739,functional needs repair
36413,non functional
27992,functional
45650,functional
63193,non functional
69151,functional
26650,non functional
51900,functional
16403,functional needs repair
61742,functional
33525,functional
32499,functional
60050,non functional
1543,functional
26049,functional
1211,functional
63008,functional
19786,functional
63010,functional
56542,functional
1149,non functional
32642,functional
24548,functional
31159,functional
65746,functional
54389,non functional
53619,functional
37712,functional
45351,functional
18234,functional
63045,functional
45051,functional
43010,functional
53532,functional
45670,non functional
16810,functional
63253,functional
55110,functional
42752,functional
37309,non functional
22788,functional
62318,non functional
71262,non functional
73283,functional
16749,non functional
65949,functional
1653,functional
42059,functional
50906,functional
40190,functional
50336,functional
12020,non functional
56644,functional
50949,functional
39756,functional
62917,functional
34076,non functional
36307,functional
50754,functional
54767,non functional
35685,functional
68667,functional
58714,functional
14418,functional needs repair
7914,non functional
31467,functional
21916,functional
6396,functional
56228,non functional
1458,non functional
56149,non functional
62306,functional
5143,non functional
37213,non functional
34595,functional
15981,functional
19238,functional
54463,functional
53349,functional
4696,non functional
54663,functional
16949,functional
40895,functional
42250,non functional
9675,functional
50382,functional
15115,functional needs repair
73775,functional
2027,functional
11694,functional
67934,functional
56923,functional
44371,functional
7978,functional
40196,non functional
60758,non functional
56308,non functional
27273,functional
16086,functional
33285,functional
63940,functional
19839,non functional
48337,functional
13562,functional
8778,non functional
37983,non functional
71991,functional
52554,non functional
7974,non functional
26466,functional
2966,functional
15435,non functional
65411,non functional
14473,functional needs repair
49383,functional
63681,non functional
55898,non functional
10879,non functional
8011,non functional
43388,non functional
26423,non functional
19940,functional needs repair
59374,non functional
51191,non functional
46502,functional
18839,non functional
71868,functional
23402,non functional
57843,non functional
32984,non functional
21559,functional needs repair
66613,functional
25631,functional needs repair
23823,functional
55223,functional
61902,functional
16845,functional
23676,functional
31662,functional
8450,functional
24733,functional
49198,functional
71291,functional
19277,functional
38710,non functional
35699,functional
51114,functional
13971,functional
7134,functional
50889,functional
63777,non functional
49784,functional
70711,functional needs repair
45908,non functional
8801,non functional
34120,functional
46118,functional
14711,functional
61699,non functional
10762,functional needs repair
70271,functional
68793,functional
62419,non functional
7293,non functional
23856,functional
41292,non functional
11648,functional
58421,functional
24709,non functional
43869,functional
5527,functional
45462,non functional
63012,functional
70191,functional
66194,functional
59349,functional
44031,non functional
27596,functional
67690,non functional
14339,functional
34429,functional
50923,non functional
42973,non functional
12372,functional
32998,functional
48183,non functional
20178,functional
6213,functional
40520,functional
19532,functional
41083,functional
50349,non functional
44540,functional
10,functional
9864,functional
72487,functional
68186,functional
69949,non functional
20191,functional
23621,non functional
50360,functional
19567,functional needs repair
37692,functional
72519,functional
15829,non functional
35490,functional needs repair
70196,functional
69975,functional
74118,functional
43080,non functional
70998,non functional
13035,functional
54117,functional
26186,non functional
6242,non functional
36549,non functional
16302,non functional
37568,functional
42094,functional
27979,non functional
42768,non functional
51644,non functional
30297,functional
46805,functional
24934,non functional
61215,functional
45916,functional
49783,functional
23980,functional
29910,functional
28396,non functional
63785,functional
36788,functional
16528,functional
7713,non functional
72843,non functional
58683,non functional
66555,non functional
51012,non functional
26955,functional
51886,non functional
12119,non functional
27189,functional
3719,non functional
895,non functional
67830,non functional
51242,functional
52440,non functional
26426,functional
73153,functional
51205,functional
30033,functional
28124,non functional
38541,functional
72,functional
39772,non functional
65316,non functional
22676,functional
31294,functional needs repair
45076,functional
67709,functional
33112,functional
28183,functional
8497,non functional
29430,non functional
61752,functional
19422,non functional
16903,functional
963,functional
68008,non functional
44308,non functional
39294,functional needs repair
18719,functional
63516,functional
32704,non functional
67468,non functional
34061,functional
71974,non functional
59132,functional
60460,functional
48699,non functional
68015,functional
57801,non functional
16954,functional
5156,functional
58803,non functional
40126,functional
46598,functional
31818,functional
53429,functional
31155,functional
45435,functional needs repair
62699,non functional
7233,non functional
25166,non functional
26892,functional
57374,functional
14044,functional
45100,functional
63407,non functional
49087,functional
2876,non functional
8510,functional
1163,non functional
38903,functional
15342,non functional
59381,non functional
38372,non functional
16605,non functional
10414,non functional
55852,functional
19824,functional
4276,functional needs repair
73325,functional
58981,functional
28050,non functional
47842,functional
36471,non functional
42072,non functional
45613,non functional
15744,non functional
8106,non functional
22460,functional
20063,non functional
59768,functional
63293,functional needs repair
141,functional
6542,functional
15262,non functional
4943,functional
9111,non functional
50030,functional
6944,functional
61772,non functional
48494,non functional
26934,functional
34040,functional
61608,functional
69176,non functional
64849,non functional
19983,functional
64985,functional
29425,functional
12881,non functional
38052,non functional
29895,non functional
6333,functional
7135,functional
13044,functional
24832,functional
12883,non functional
66043,non functional
66724,non functional
2043,functional
64545,functional
45525,functional
16304,functional needs repair
18548,functional
33577,non functional
21813,functional
23524,functional
9174,non functional
31827,non functional
647,functional
70475,functional
14957,non functional
65749,non functional
47711,functional
23988,functional
9321,functional needs repair
67072,functional
40945,functional
63507,functional
28438,non functional
37265,non functional
65696,functional
3861,functional
68208,non functional
46929,non functional
64228,functional
37816,non functional
31809,functional
18040,non functional
8950,functional
56229,functional
11859,functional
31759,functional
37125,non functional
21961,functional
56601,functional
61269,non functional
33277,functional
51021,functional
54626,functional
19903,functional
36017,functional
26830,non functional
57331,functional
34553,functional
59843,functional
57575,non functional
11335,functional
13145,non functional
42121,functional
16940,functional needs repair
37477,non functional
22727,non functional
63598,functional
44353,functional needs repair
53658,non functional
19737,functional
19990,non functional
5237,functional
62222,non functional
12902,functional
44967,functional needs repair
7937,functional
32948,non functional
55259,functional
43985,functional
46924,non functional
15678,functional
69815,functional needs repair
25269,functional
25972,functional
48697,functional needs repair
10525,functional
59333,non functional
55988,non functional
3949,functional
61964,functional
155,functional needs repair
35257,non functional
43066,functional
48024,functional
51224,functional
44891,functional
55407,functional
71866,functional
9734,non functional
32113,functional
69770,functional
18286,functional
63378,non functional
38560,non functional
35790,functional
14852,functional
14114,non functional
61376,functional
34424,functional
13461,non functional
47223,non functional
71048,functional
1781,functional
73317,functional
58146,non functional
73438,functional needs repair
1822,functional
53257,non functional
56453,non functional
685,non functional
44528,functional
29939,functional
21714,non functional
37257,functional
49549,non functional
8173,functional
36382,non functional
28869,functional
71500,functional
41699,non functional
63260,functional
64859,functional
5443,functional
4737,functional
47808,non functional
992,functional
55002,functional
32467,non functional
42660,functional
68458,non functional
21711,functional
27953,functional needs repair
20344,functional
36260,non functional
12702,functional
21463,functional
66013,functional
28849,non functional
67257,non functional
63384,non functional
71802,functional
60610,functional
31707,non functional
39316,non functional
43625,functional
26101,functional
7883,functional
64769,non functional
39463,non functional
74181,non functional
73897,non functional
74153,functional
33704,functional
17126,functional needs repair
47447,non functional
51247,functional
67533,non functional
6533,non functional
14468,non functional
71872,functional
22342,non functional
4559,non functional
26044,functional
12750,non functional
27398,functional
28874,functional
71495,functional
37808,functional needs repair
29509,functional
15775,functional needs repair
16117,functional
61746,functional
3784,functional
61903,non functional
8142,non functional
26610,non functional
11203,non functional
67195,functional
39860,non functional
47437,functional
12399,functional
40888,functional
63657,functional
70866,functional
63182,functional
34916,non functional
37248,functional
48590,functional
68360,functional
53358,functional
69464,functional
24090,functional
17158,functional
48134,functional
31991,functional
30548,functional
59607,functional
68062,non functional
72158,functional
33210,non functional
51434,non functional
25649,functional
48561,functional
43678,non functional
1887,functional
37609,functional
12670,functional
20612,functional
51496,non functional
51516,non functional
64631,non functional
61247,functional
2753,functional
10603,non functional
30964,functional
64158,functional
27013,non functional
34866,functional
57067,functional
48499,non functional
27399,non functional
47334,functional
46672,functional
17559,functional needs repair
629,non functional
36620,functional needs repair
59794,functional
6048,functional
34798,functional
46450,non functional
39612,functional
24083,functional
56047,functional
5456,non functional
67961,functional
48719,non functional
68999,functional
71751,functional
7084,functional
12644,functional
42842,non functional
57583,functional
18171,non functional
5316,non functional
18945,non functional
19707,non functional
70734,functional
11280,functional
69969,non functional
10345,non functional
69992,functional
13378,functional
60813,non functional
24517,functional
67270,non functional
35400,functional
13712,non functional
53254,functional
68340,non functional
68714,functional
18944,non functional
52114,non functional
17597,functional
60847,non functional
34757,functional needs repair
39539,functional
16799,functional
68112,non functional
52118,functional
20660,functional
65885,functional needs repair
21520,functional
31114,functional
22708,non functional
52296,non functional
71498,non functional
57034,non functional
71733,functional
31417,functional
29958,non functional
60931,functional
50205,functional
71233,functional
22586,non functional
53543,functional
40813,functional needs repair
35850,functional
27728,non functional
67323,functional
55713,non functional
893,functional
28002,functional
31475,non functional
36465,functional
63198,functional
32935,functional
27989,functional
45955,functional
31925,functional
4217,non functional
55178,functional
16277,functional
42198,non functional
67792,functional
5026,non functional
15902,functional
62846,non functional
63063,functional
52959,non functional
51817,functional
43049,non functional
1721,non functional
23655,functional
50177,functional needs repair
68410,non functional
47820,non functional
23638,functional
52868,functional
43194,non functional
54800,functional
53596,functional
44296,non functional
62012,functional
10798,functional
65548,functional
31089,functional
73977,functional
28997,functional
37767,functional
73118,non functional
21130,functional
24449,non functional
33856,functional
44712,functional
61179,functional
63580,non functional
56465,non functional
43171,functional
807,functional
20734,non functional
28158,functional
56363,functional
25537,non functional
66977,functional
9326,non functional
72109,functional
35835,non functional
8315,non functional
36836,functional
28577,non functional
29624,non functional
47343,non functional
53401,functional
37014,non functional
66226,non functional
49776,non functional
56931,non functional
32462,functional
7515,functional
73360,non functional
36248,functional
3703,functional
8812,functional
52186,functional
10027,non functional
33735,functional needs repair
6647,non functional
36752,functional
70605,non functional
69208,non functional
36961,functional
2723,functional needs repair
28460,functional
66744,non functional
69098,non functional
26020,functional
18906,non functional
12740,functional
52397,functional
2150,functional
16504,functional
1499,non functional
56965,functional
4261,functional
57140,non functional
26347,functional needs repair
69863,non functional
59024,non functional
29550,non functional
61105,non functional
48539,functional
54504,functional
63512,functional
34868,non functional
8320,functional
10202,non functional
25264,functional
13089,non functional
60120,non functional
64567,functional
1554,functional
71781,functional
1670,non functional
56256,functional
34671,functional
51177,non functional
44188,functional
6749,non functional
20227,functional
26170,functional
24172,functional
32509,functional
72369,functional
67946,functional
38173,functional
50822,functional
30825,functional
34789,non functional
54878,functional
25800,functional
9048,functional
7562,functional needs repair
10022,non functional
63044,functional
59539,functional
35448,non functional
6452,non functional
4384,functional
50032,non functional
21930,non functional
41920,functional
14831,functional
6098,functional needs repair
34115,functional
72003,functional needs repair
36604,functional needs repair
12107,functional
24493,non functional
16531,functional
15285,functional
20368,functional
7701,functional needs repair
30373,functional
2477,non functional
43670,functional
8625,functional
67852,functional
39451,functional
5075,non functional
46767,non functional
49351,functional
56383,functional
22440,non functional
69629,functional
32730,non functional
4263,non functional
49706,functional
55186,functional
34098,functional
5696,functional
39202,functional
58401,non functional
8876,functional
59709,non functional
69319,non functional
55657,functional
39297,functional
19108,functional
17955,functional
23447,non functional
23933,non functional
64327,functional needs repair
48534,non functional
27275,non functional
44938,functional needs repair
54383,functional
23395,functional
40059,functional
37574,non functional
35014,functional
70292,functional
14696,non functional
68206,functional
53852,non functional
49737,functional needs repair
57612,functional
14716,non functional
25789,non functional
22947,functional
42080,functional
37336,functional
309,functional
29925,functional
53896,functional needs repair
36690,non functional
66815,non functional
14684,non functional
67935,non functional
48724,functional
60341,non functional
33720,non functional
6820,functional
15885,functional needs repair
40080,functional
34738,functional
51308,functional
21718,functional
4969,functional
28561,non functional
32841,functional
50452,non functional
27481,non functional
7734,functional
4073,non functional
4979,functional
21178,non functional
29342,non functional
56098,functional
64335,functional
20553,functional
39829,functional
68068,functional
65422,functional needs repair
27612,functional
46831,functional
69275,functional needs repair
35309,non functional
54588,non functional
44245,functional
1814,non functional
32001,non functional
5051,functional
36777,non functional
23967,non functional
60695,functional
35148,non functional
12738,functional
71944,non functional
34997,non functional
52598,functional
36749,functional needs repair
45600,functional
66990,functional needs repair
18921,functional needs repair
37356,functional
58,functional
2782,functional
3121,functional
68176,non functional
63904,non functional
31712,non functional
64884,functional
72931,non functional
13671,functional
40406,non functional
55418,non functional
17463,functional
5389,functional
65507,functional
43276,functional
41495,functional
69853,functional
5371,functional
26511,functional
69359,functional needs repair
26150,functional needs repair
39377,non functional
57930,non functional
16562,non functional
61531,functional
22439,functional
2999,non functional
16841,non functional
60305,functional
60381,non functional
10455,non functional
27098,functional
2371,functional
41127,functional
28373,functional
45393,non functional
67071,functional
49869,non functional
22351,functional
34038,functional
44723,functional needs repair
60154,non functional
1942,functional
10257,non functional
12205,functional
55314,non functional
23061,functional
55893,non functional
48904,functional
4546,non functional
39558,non functional
49653,functional
39155,functional
13072,functional
12106,functional
4207,non functional
24327,functional
49540,functional
41080,functional
6189,non functional
32663,non functional
64314,non functional
39791,functional
57167,functional
11825,non functional
42656,functional
54607,functional
45579,functional
46932,functional
22209,non functional
32015,non functional
40793,functional
39981,non functional
49713,non functional
55534,functional
7783,functional
55098,functional
43479,functional
53743,functional
23114,non functional
56530,functional
16656,functional needs repair
54755,non functional
45264,non functional
28254,functional
14881,non functional
72509,functional
30918,functional
22375,non functional
38421,functional
58294,non functional
22382,functional
22123,functional
65169,functional
54001,non functional
15617,functional needs repair
66813,non functional
49733,functional
8032,non functional
43522,functional
20920,non functional
30176,functional
40600,functional
52695,non functional
24915,non functional
62297,functional
37005,functional needs repair
22349,functional
47685,non functional
61162,functional
9722,non functional
42191,functional
1591,non functional
1749,non functional
5328,non functional
21706,functional
72641,non functional
36576,non functional
29593,non functional
29747,functional
24722,functional
2589,functional
12772,functional
45968,functional
7694,functional
70721,functional
54752,functional needs repair
15631,functional
15196,functional
27491,functional
58886,functional
11452,non functional
68595,non functional
17010,functional
32389,functional
70251,non functional
61037,functional
28646,functional
64279,functional
23914,functional
17854,non functional
15790,functional
41259,functional
57303,functional
65477,functional
36115,functional
5024,functional needs repair
26401,functional
50503,non functional
37724,functional
62604,functional
60534,non functional
59230,functional
70007,non functional
44320,functional
44300,non functional
41079,functional
36488,non functional
46936,functional
51117,functional
21611,functional
55628,functional
70627,functional
56387,functional
64164,functional
211,functional
37448,functional
43859,functional
55991,non functional
67415,functional
4815,functional
68895,non functional
7529,non functional
42134,functional
25759,non functional
46155,functional
46770,functional
40396,non functional
10161,non functional
68598,functional
65668,functional
20689,non functional
56474,functional
35602,non functional
21596,functional
10972,non functional
34504,functional
26729,functional
33566,non functional
60252,functional
44621,functional
7735,functional
71771,non functional
54855,functional
53293,non functional
20396,functional needs repair
46415,functional needs repair
26014,non functional
13069,functional
12438,functional
29991,non functional
55410,functional
57016,functional
30747,functional
17037,functional
66182,functional
59989,functional
57515,non functional
30252,functional
68035,functional
5458,functional needs repair
26151,functional
59485,non functional
43995,non functional
18700,functional
60209,functional
33950,functional
5031,functional needs repair
69205,functional
71438,functional
29381,functional
53476,functional
59701,non functional
25204,functional
59623,functional
4256,non functional
71737,non functional
56498,functional needs repair
15268,non functional
4932,non functional
68591,non functional
30743,functional needs repair
32203,functional
66855,functional needs repair
56575,functional
66689,functional needs repair
26201,functional needs repair
62446,functional
68896,functional
4285,non functional
58304,non functional
1090,non functional
56425,functional
5448,functional
58864,non functional
3294,functional
59793,functional
22124,functional
29314,functional
48488,functional
45616,functional
61676,non functional
70593,non functional
44518,functional
71455,functional
15000,functional
61442,functional
15983,functional needs repair
37233,functional
22220,functional
31231,functional
1795,functional
34190,non functional
7104,functional
71818,functional
13527,non functional
20332,functional
16943,non functional
43641,functional
42880,functional
47758,non functional
62580,non functional
45459,functional
46129,functional
27706,non functional
70080,functional
28446,functional
6610,non functional
3554,non functional
4691,functional needs repair
19103,functional
27372,non functional
3735,non functional
57310,non functional
23690,non functional
16483,functional
30119,functional
57721,functional
50631,non functional
71776,functional
40418,functional
8683,functional
24816,non functional
31418,functional
61889,functional
54922,non functional
66417,functional needs repair
41927,non functional
61208,non functional
33786,non functional
66677,functional
48550,functional
23063,non functional
27690,functional needs repair
48021,functional
44126,non functional
13873,non functional
49418,functional
30356,functional needs repair
48082,functional needs repair
72114,functional
7421,functional
22275,functional
24609,functional
27332,non functional
20951,non functional
33633,functional
26713,non functional
40360,functional
11383,non functional
43349,functional
28954,non functional
36421,functional
2116,functional
54232,functional
37376,functional
24479,functional
28364,non functional
26169,non functional
6752,functional
50594,non functional
50856,functional
22568,non functional
17831,non functional
20238,functional
59665,functional
36675,non functional
59115,functional
46658,functional
47812,functional
60337,functional
5925,non functional
31724,non functional
18356,functional
1949,functional
2167,functional
53020,non functional
24037,functional
35004,non functional
8176,non functional
62817,functional
44223,functional
48211,functional
72329,functional
65035,functional
9044,functional
3890,functional needs repair
51633,non functional
54844,functional
33149,functional
40421,non functional
27362,non functional
66893,functional
31148,non functional
3362,functional
51273,non functional
2769,non functional
31711,functional
31865,non functional
30803,functional
8755,non functional
48751,non functional
45069,non functional
35483,functional
10863,non functional
46944,functional
17175,non functional
63331,non functional
33245,functional
47058,non functional
31091,non functional
21102,functional
15897,functional
60918,non functional
15964,non functional
63592,functional
48162,functional
55336,functional
23352,functional
6273,functional
21356,functional
5093,functional
13518,functional
63302,functional
67702,functional
42060,functional
34084,non functional
39302,functional
43093,non functional
6677,functional
60475,functional needs repair
58084,non functional
27102,functional
49393,non functional
32029,functional
2534,functional
29386,non functional
72884,functional
49553,functional
37640,functional
52508,functional
34229,functional
26645,functional
72591,non functional
19022,functional
6843,functional
58105,functional
27222,functional
12353,functional needs repair
13469,functional
65600,non functional
66340,functional
20533,non functional
2638,functional
41245,functional
43236,functional
61688,non functional
19508,functional
8407,non functional
71177,functional needs repair
4740,functional
47394,functional
20283,functional
13542,non functional
32220,functional
50079,functional needs repair
7409,non functional
67526,functional
65825,functional
65748,functional
12304,functional
16886,functional needs repair
62540,functional
38544,non functional
36281,functional
54460,functional needs repair
33503,non functional
7085,functional
31584,functional
57994,functional
24268,functional
32295,functional needs repair
56790,functional
37155,non functional
9050,functional needs repair
10367,non functional
41842,functional
43939,non functional
52426,non functional
47664,functional
20760,non functional
10490,functional needs repair
22461,non functional
16069,non functional
47408,non functional
48598,functional
34799,functional
43548,non functional
63173,non functional
9774,non functional
5586,functional
51441,non functional
29407,functional
14925,non functional
7545,non functional
59994,functional
41183,functional
21300,functional
11250,functional
20863,non functional
59895,functional
48954,functional
73416,non functional
15152,non functional
23013,non functional
70529,functional
17961,functional needs repair
2498,non functional
72551,functional
61577,non functional
911,functional
41945,functional
23227,functional
35464,functional
40170,functional
25137,non functional
17958,non functional
42310,functional needs repair
24925,functional
16288,functional
22892,non functional
53395,functional
71225,functional
66085,non functional
7992,functional
26488,non functional
29089,functional
57488,functional
42568,non functional
62342,functional
6042,non functional
55931,functional
50120,functional
14780,functional
65623,functional
17926,functional
21498,functional
18899,functional
25993,non functional
72535,functional
51289,functional needs repair
27104,non functional
30354,functional
54408,non functional
25350,functional
36398,functional
67096,non functional
47684,non functional
73219,functional
49739,functional
110,non functional
40616,functional
3350,non functional
68614,non functional
2016,non functional
44757,functional
48832,functional
5270,non functional
2801,non functional
41269,functional
19326,functional
34202,non functional
42911,functional
22262,functional
15408,functional
50064,functional
60181,functional needs repair
69782,functional
57210,non functional
62568,functional
73904,functional
38504,functional
16951,functional
11940,functional needs repair
45124,functional
41573,non functional
68579,functional
3805,functional
62667,functional
36172,functional
53569,functional
28618,non functional
19459,functional
3664,non functional
19947,functional
31071,functional
55861,functional
38218,functional
39255,non functional
51942,functional
50790,non functional
17930,non functional
698,functional
21774,functional
11529,non functional
38015,functional
53402,non functional
55762,non functional
4298,functional
31356,functional
20177,non functional
51598,non functional
64420,functional
26881,functional
63444,non functional
38567,functional
11257,functional
68124,functional
14944,non functional
50281,functional
48627,functional
470,functional needs repair
15407,functional
45543,functional
56078,functional
31388,functional
7246,non functional
33908,non functional
13710,non functional
16404,functional
24105,functional
19610,non functional
4411,functional
6982,functional
20296,functional
24643,non functional
38334,non functional
48315,non functional
50851,functional needs repair
41147,functional
1514,functional
29844,non functional
25169,functional
72723,functional
10136,functional
59605,non functional
56356,functional
53971,non functional
68077,functional
27737,functional
37311,non functional
44229,non functional
69141,functional
41340,functional
12100,functional
61502,functional
21189,functional
14063,functional
55070,functional needs repair
49559,non functional
33842,non functional
4130,non functional
7818,functional
72361,functional
64742,functional
61231,non functional
53261,functional
58156,functional
42102,non functional
31210,functional
69881,functional
71904,functional
1215,functional
58848,functional
6857,functional
65644,non functional
14807,functional
73199,functional
60173,non functional
53803,functional
38979,functional
23825,non functional
40376,functional
6132,functional
8903,functional
5779,functional
60441,functional
46075,functional
30392,functional
41801,functional
47412,non functional
29654,functional
32394,functional
56666,non functional
69076,functional
35188,functional
34273,non functional
13381,non functional
36639,functional
37876,non functional
34566,functional
62432,functional
60288,non functional
16011,functional
35758,non functional
46456,functional
19936,non functional
54818,functional
61822,non functional
37824,non functional
71017,functional
30698,non functional
66683,functional needs repair
43384,non functional
22428,functional
62652,functional
10643,functional
51461,functional
25245,functional
39179,functional
12703,non functional
69265,functional
30517,functional
27715,functional needs repair
1504,non functional
41032,functional needs repair
39742,non functional
57079,non functional
41477,functional
37456,non functional
48056,functional
63113,non functional
72360,functional
7551,functional
19322,functional
499,functional
33431,functional
6906,non functional
68701,functional
4871,functional
39458,non functional
57011,functional
64178,functional
15246,non functional
50480,functional
68413,non functional
8121,non functional
31057,functional
42490,functional
30664,functional
14394,functional
4509,functional
26561,functional
9565,non functional
66460,non functional
29764,functional
6138,functional
54470,functional
10548,non functional
1256,functional
5867,functional
13930,functional
46273,non functional
69947,non functional
31805,functional
522,functional
36310,functional needs repair
47096,functional
11048,non functional
9469,functional
35945,non functional
61346,functional
31897,functional
52291,functional needs repair
72256,functional
1291,non functional
55682,functional
20974,functional
10315,functional
20699,functional
12157,non functional
25750,non functional
56563,functional
59935,functional needs repair
11608,non functional
37509,functional
70547,functional needs repair
66064,functional
64905,non functional
16523,non functional
30701,non functional
64533,non functional
57607,non functional
21781,functional
41554,non functional
56419,functional
16991,non functional
68549,non functional
58628,non functional
69701,functional
31191,functional
69347,non functional
59209,functional
67918,functional
8061,functional
9841,functional
63310,functional
65350,functional
7606,non functional
44982,functional
18683,non functional
22239,functional
13696,functional
63396,non functional
62899,functional
5394,functional needs repair
10986,non functional
59594,non functional
39182,non functional
59577,functional
67854,functional
30071,functional
71403,functional needs repair
17965,non functional
65452,non functional
64723,non functional
31752,functional
8795,non functional
66556,functional
22598,functional
18378,functional
11939,functional
34346,functional needs repair
66548,non functional
61197,functional
8672,functional
29283,functional
